id,lv,profession_id,name,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res
1375,25,30011,医生,2522,299,149,5,75,98,77,75,0,0,0,0,0,0,0,0,0,0
1376,26,30011,医生,2609,311,155,5,78,102,80,78,0,0,0,0,0,0,0,0,0,0
1377,27,30011,医生,2696,323,161,5,81,106,83,81,0,0,0,0,0,0,0,0,0,0
1378,28,30011,医生,2783,335,167,5,84,110,86,84,0,0,0,0,0,0,0,0,0,0
1379,29,30011,医生,2870,347,173,5,87,114,89,87,0,0,0,0,0,0,0,0,0,0
1380,30,30011,医生,2957,359,179,5,90,118,92,90,0,0,0,0,0,0,0,0,0,0
1381,31,30011,医生,3044,371,185,5,93,122,95,93,0,0,0,0,0,0,0,0,0,0
1382,32,30011,医生,3131,383,191,5,96,126,98,96,0,0,0,0,0,0,0,0,0,0
1383,33,30011,医生,3218,395,197,5,99,130,101,99,0,0,0,0,0,0,0,0,0,0
1384,34,30011,医生,3305,407,203,5,102,134,104,102,0,0,0,0,0,0,0,0,0,0
1385,35,30011,医生,3392,419,209,5,105,138,107,105,0,0,0,0,0,0,0,0,0,0
1386,36,30011,医生,3479,431,215,5,108,142,110,108,0,0,0,0,0,0,0,0,0,0
1387,37,30011,医生,3566,443,221,5,111,146,113,111,0,0,0,0,0,0,0,0,0,0
1388,38,30011,医生,3653,455,227,5,114,150,116,114,0,0,0,0,0,0,0,0,0,0
1389,39,30011,医生,3740,467,233,5,117,154,119,117,0,0,0,0,0,0,0,0,0,0
1390,40,30011,医生,3827,479,239,5,120,158,122,120,0,0,0,0,0,0,0,0,0,0
1391,41,30011,医生,3914,491,245,5,123,162,125,123,0,0,0,0,0,0,0,0,0,0
1392,42,30011,医生,4001,503,251,5,126,166,128,126,0,0,0,0,0,0,0,0,0,0
1393,43,30011,医生,4088,515,257,5,129,170,131,129,0,0,0,0,0,0,0,0,0,0
1394,44,30011,医生,4175,527,263,5,132,174,134,132,0,0,0,0,0,0,0,0,0,0
1395,45,30011,医生,4262,539,269,5,135,178,137,135,0,0,0,0,0,0,0,0,0,0
1396,46,30011,医生,4349,551,275,5,138,182,140,138,0,0,0,0,0,0,0,0,0,0
1397,47,30011,医生,4436,563,281,5,141,186,143,141,0,0,0,0,0,0,0,0,0,0
1398,48,30011,医生,4523,575,287,5,144,190,146,144,0,0,0,0,0,0,0,0,0,0
1399,49,30011,医生,4610,587,293,5,147,194,149,147,0,0,0,0,0,0,0,0,0,0
1400,50,30011,医生,4697,599,299,5,150,198,152,150,0,0,0,0,0,0,0,0,0,0
1401,1,30012,精英医生,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1402,2,30012,精英医生,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1403,3,30012,精英医生,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1404,4,30012,精英医生,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1405,5,30012,精英医生,801,61,29,5,15,17,19,15,0,0,0,0,0,0,0,0,0,0
1406,6,30012,精英医生,890,73,35,5,18,20,23,18,0,0,0,0,0,0,0,0,0,0
1407,7,30012,精英医生,987,86,41,5,21,23,26,21,0,0,0,0,0,0,0,0,0,0
1408,8,30012,精英医生,1093,100,48,5,24,27,31,24,0,0,0,0,0,0,0,0,0,0
1409,9,30012,精英医生,1207,116,56,5,27,30,35,27,0,0,0,0,0,0,0,0,0,0
1410,10,30012,精英医生,1541,161,78,5,30,34,38,30,0,0,0,0,0,0,0,0,0,0
1411,11,30012,精英医生,1692,182,88,5,33,37,43,33,0,0,0,0,0,0,0,0,0,0
1412,12,30012,精英医生,1852,205,99,5,36,40,47,36,0,0,0,0,0,0,0,0,0,0
1413,13,30012,精英医生,2023,229,110,5,39,44,52,39,0,0,0,0,0,0,0,0,0,0
1414,14,30012,精英医生,2204,255,123,5,42,48,55,42,0,0,0,0,0,0,0,0,0,0
1415,15,30012,精英医生,2733,330,158,5,45,51,59,45,0,0,0,0,0,0,0,0,0,0
1416,16,30012,精英医生,2955,363,174,5,48,55,64,48,0,0,0,0,0,0,0,0,0,0
1417,17,30012,精英医生,3190,398,191,5,51,58,68,51,0,0,0,0,0,0,0,0,0,0
1418,18,30012,精英医生,3436,436,209,5,54,62,73,54,0,0,0,0,0,0,0,0,0,0
1419,19,30012,精英医生,3694,475,227,5,57,65,77,57,0,0,0,0,0,0,0,0,0,0
1420,20,30012,精英医生,4672,616,290,5,60,73,87,60,0,0,0,0,0,0,0,0,0,0
1421,21,30012,精英医生,4993,666,313,5,63,77,91,63,0,0,0,0,0,0,0,0,0,0
1422,22,30012,精英医生,5314,716,336,5,66,81,95,66,0,0,0,0,0,0,0,0,0,0
1423,23,30012,精英医生,5635,766,359,5,69,85,99,69,0,0,0,0,0,0,0,0,0,0
1424,24,30012,精英医生,5956,816,382,5,72,89,103,72,0,0,0,0,0,0,0,0,0,0
1425,25,30012,精英医生,6277,866,405,5,75,93,107,75,0,0,0,0,0,0,0,0,0,0
1426,26,30012,精英医生,6598,916,428,5,78,97,111,78,0,0,0,0,0,0,0,0,0,0
1427,27,30012,精英医生,6919,966,451,5,81,101,115,81,0,0,0,0,0,0,0,0,0,0
1428,28,30012,精英医生,7240,1016,474,5,84,105,119,84,0,0,0,0,0,0,0,0,0,0
1429,29,30012,精英医生,7561,1066,497,5,87,109,123,87,0,0,0,0,0,0,0,0,0,0
1430,30,30012,精英医生,7882,1116,520,5,90,113,127,90,0,0,0,0,0,0,0,0,0,0
1431,31,30012,精英医生,8203,1166,543,5,93,117,131,93,0,0,0,0,0,0,0,0,0,0
1432,32,30012,精英医生,8524,1216,566,5,96,121,135,96,0,0,0,0,0,0,0,0,0,0
1433,33,30012,精英医生,8845,1266,589,5,99,125,139,99,0,0,0,0,0,0,0,0,0,0
1434,34,30012,精英医生,9166,1316,612,5,102,129,143,102,0,0,0,0,0,0,0,0,0,0
1435,35,30012,精英医生,9487,1366,635,5,105,133,147,105,0,0,0,0,0,0,0,0,0,0
1436,36,30012,精英医生,9808,1416,658,5,108,137,151,108,0,0,0,0,0,0,0,0,0,0
1437,37,30012,精英医生,10129,1466,681,5,111,141,155,111,0,0,0,0,0,0,0,0,0,0
1438,38,30012,精英医生,10450,1516,704,5,114,145,159,114,0,0,0,0,0,0,0,0,0,0
1439,39,30012,精英医生,10771,1566,727,5,117,149,163,117,0,0,0,0,0,0,0,0,0,0
1440,40,30012,精英医生,11092,1616,750,5,120,153,167,120,0,0,0,0,0,0,0,0,0,0
1441,41,30012,精英医生,11413,1666,773,5,123,157,171,123,0,0,0,0,0,0,0,0,0,0
1442,42,30012,精英医生,11734,1716,796,5,126,161,175,126,0,0,0,0,0,0,0,0,0,0
1443,43,30012,精英医生,12055,1766,819,5,129,165,179,129,0,0,0,0,0,0,0,0,0,0
1444,44,30012,精英医生,12376,1816,842,5,132,169,183,132,0,0,0,0,0,0,0,0,0,0
1445,45,30012,精英医生,12697,1866,865,5,135,173,187,135,0,0,0,0,0,0,0,0,0,0
1446,46,30012,精英医生,13018,1916,888,5,138,177,191,138,0,0,0,0,0,0,0,0,0,0
1447,47,30012,精英医生,13339,1966,911,5,141,181,195,141,0,0,0,0,0,0,0,0,0,0
1448,48,30012,精英医生,13660,2016,934,5,144,185,199,144,0,0,0,0,0,0,0,0,0,0
1449,49,30012,精英医生,13981,2066,957,5,147,189,203,147,0,0,0,0,0,0,0,0,0,0
1450,50,30012,精英医生,14302,2116,980,5,150,193,207,150,0,0,0,0,0,0,0,0,0,0
1451,1,30013,王牌医生,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1452,2,30013,王牌医生,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1453,3,30013,王牌医生,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1454,4,30013,王牌医生,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1455,5,30013,王牌医生,825,63,30,5,15,19,20,15,0,0,0,0,0,0,0,0,0,0
1456,6,30013,王牌医生,918,75,36,5,18,23,24,18,0,0,0,0,0,0,0,0,0,0
1457,7,30013,王牌医生,1019,88,42,5,21,26,27,21,0,0,0,0,0,0,0,0,0,0
1458,8,30013,王牌医生,1129,103,49,5,24,31,32,24,0,0,0,0,0,0,0,0,0,0
1459,9,30013,王牌医生,1249,120,57,5,27,35,36,27,0,0,0,0,0,0,0,0,0,0
1460,10,30013,王牌医生,1596,166,79,5,30,38,40,30,0,0,0,0,0,0,0,0,0,0
1461,11,30013,王牌医生,1753,188,90,5,33,43,45,33,0,0,0,0,0,0,0,0,0,0
1462,12,30013,王牌医生,1921,212,101,5,36,47,49,36,0,0,0,0,0,0,0,0,0,0
1463,13,30013,王牌医生,2099,238,113,5,39,52,54,39,0,0,0,0,0,0,0,0,0,0
1464,14,30013,王牌医生,2289,265,126,5,42,55,58,42,0,0,0,0,0,0,0,0,0,0
1465,15,30013,王牌医生,2841,343,163,5,45,59,62,45,0,0,0,0,0,0,0,0,0,0
1466,16,30013,王牌医生,3075,378,179,5,48,64,67,48,0,0,0,0,0,0,0,0,0,0
1467,17,30013,王牌医生,3322,415,196,5,51,68,71,51,0,0,0,0,0,0,0,0,0,0
1468,18,30013,王牌医生,3582,454,215,5,54,73,77,54,0,0,0,0,0,0,0,0,0,0
1469,19,30013,王牌医生,3853,496,234,5,57,77,81,57,0,0,0,0,0,0,0,0,0,0
1470,20,30013,王牌医生,4943,651,302,5,60,87,94,60,0,0,0,0,0,0,0,0,0,0
1471,21,30013,王牌医生,5286,705,326,5,63,91,98,63,0,0,0,0,0,0,0,0,0,0
1472,22,30013,王牌医生,5643,762,352,5,66,97,104,66,0,0,0,0,0,0,0,0,0,0
1473,23,30013,王牌医生,6015,821,380,5,69,101,109,69,0,0,0,0,0,0,0,0,0,0
1474,24,30013,王牌医生,6401,884,408,5,72,107,115,72,0,0,0,0,0,0,0,0,0,0
1475,25,30013,王牌医生,7515,1055,487,5,75,112,121,75,0,0,0,0,0,0,0,0,0,0
1476,26,30013,王牌医生,7960,1129,520,5,78,116,126,78,0,0,0,0,0,0,0,0,0,0
1477,27,30013,王牌医生,8420,1207,556,5,81,122,132,81,0,0,0,0,0,0,0,0,0,0
1478,28,30013,王牌医生,8895,1288,592,5,84,126,137,84,0,0,0,0,0,0,0,0,0,0
1479,29,30013,王牌医生,9387,1373,631,5,87,132,143,87,0,0,0,0,0,0,0,0,0,0
1480,30,30013,王牌医生,11534,1709,771,5,90,147,162,90,0,0,0,0,0,0,0,0,0,0
1481,31,30013,王牌医生,12122,1813,817,5,93,152,167,93,0,0,0,0,0,0,0,0,0,0
1482,32,30013,王牌医生,12710,1917,863,5,96,157,172,96,0,0,0,0,0,0,0,0,0,0
1483,33,30013,王牌医生,13298,2021,909,5,99,162,177,99,0,0,0,0,0,0,0,0,0,0
1484,34,30013,王牌医生,13886,2125,955,5,102,167,182,102,0,0,0,0,0,0,0,0,0,0
1485,35,30013,王牌医生,14474,2229,1001,5,105,172,187,105,0,0,0,0,0,0,0,0,0,0
1486,36,30013,王牌医生,15062,2333,1047,5,108,177,192,108,0,0,0,0,0,0,0,0,0,0
1487,37,30013,王牌医生,15650,2437,1093,5,111,182,197,111,0,0,0,0,0,0,0,0,0,0
1488,38,30013,王牌医生,16238,2541,1139,5,114,187,202,114,0,0,0,0,0,0,0,0,0,0
1489,39,30013,王牌医生,16826,2645,1185,5,117,192,207,117,0,0,0,0,0,0,0,0,0,0
1490,40,30013,王牌医生,17414,2749,1231,5,120,197,212,120,0,0,0,0,0,0,0,0,0,0
1491,41,30013,王牌医生,18002,2853,1277,5,123,202,217,123,0,0,0,0,0,0,0,0,0,0
1492,42,30013,王牌医生,18590,2957,1323,5,126,207,222,126,0,0,0,0,0,0,0,0,0,0
1493,43,30013,王牌医生,19178,3061,1369,5,129,212,227,129,0,0,0,0,0,0,0,0,0,0
1494,44,30013,王牌医生,19766,3165,1415,5,132,217,232,132,0,0,0,0,0,0,0,0,0,0
1495,45,30013,王牌医生,20354,3269,1461,5,135,222,237,135,0,0,0,0,0,0,0,0,0,0
1496,46,30013,王牌医生,20942,3373,1507,5,138,227,242,138,0,0,0,0,0,0,0,0,0,0
1497,47,30013,王牌医生,21530,3477,1553,5,141,232,247,141,0,0,0,0,0,0,0,0,0,0
1498,48,30013,王牌医生,22118,3581,1599,5,144,237,252,144,0,0,0,0,0,0,0,0,0,0
1499,49,30013,王牌医生,22706,3685,1645,5,147,242,257,147,0,0,0,0,0,0,0,0,0,0
1500,50,30013,王牌医生,23294,3789,1691,5,150,247,262,150,0,0,0,0,0,0,0,0,0,0
1501,1,30014,战地天使,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1502,2,30014,战地天使,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1503,3,30014,战地天使,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1504,4,30014,战地天使,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1505,5,30014,战地天使,858,65,31,5,15,20,21,15,0,0,0,0,0,0,0,0,0,0
1506,6,30014,战地天使,956,78,37,5,18,25,26,18,0,0,0,0,0,0,0,0,0,0
1507,7,30014,战地天使,1062,92,44,5,21,29,30,21,0,0,0,0,0,0,0,0,0,0
1508,8,30014,战地天使,1178,108,51,5,24,34,35,24,0,0,0,0,0,0,0,0,0,0
1509,9,30014,战地天使,1304,125,59,5,27,37,39,27,0,0,0,0,0,0,0,0,0,0
1510,10,30014,战地天使,1668,174,82,5,30,42,45,30,0,0,0,0,0,0,0,0,0,0
1511,11,30014,战地天使,1834,197,93,5,33,47,50,33,0,0,0,0,0,0,0,0,0,0
1512,12,30014,战地天使,2012,222,104,5,36,51,54,36,0,0,0,0,0,0,0,0,0,0
1513,13,30014,战地天使,2202,249,117,5,39,56,60,39,0,0,0,0,0,0,0,0,0,0
1514,14,30014,战地天使,2403,279,130,5,42,60,64,42,0,0,0,0,0,0,0,0,0,0
1515,15,30014,战地天使,2985,360,169,5,45,66,70,45,0,0,0,0,0,0,0,0,0,0
1516,16,30014,战地天使,3235,397,186,5,48,71,76,48,0,0,0,0,0,0,0,0,0,0
1517,17,30014,战地天使,3498,437,204,5,51,75,80,51,0,0,0,0,0,0,0,0,0,0
1518,18,30014,战地天使,3775,479,223,5,54,81,86,54,0,0,0,0,0,0,0,0,0,0
1519,19,30014,战地天使,4066,523,243,5,57,86,92,57,0,0,0,0,0,0,0,0,0,0
1520,20,30014,战地天使,5305,699,318,5,60,99,108,60,0,0,0,0,0,0,0,0,0,0
1521,21,30014,战地天使,5678,757,344,5,63,104,113,63,0,0,0,0,0,0,0,0,0,0
1522,22,30014,战地天使,6066,819,371,5,66,110,120,66,0,0,0,0,0,0,0,0,0,0
1523,23,30014,战地天使,6471,884,400,5,69,116,126,69,0,0,0,0,0,0,0,0,0,0
1524,24,30014,战地天使,6892,952,431,5,72,122,133,72,0,0,0,0,0,0,0,0,0,0
1525,25,30014,战地天使,8099,1137,514,5,75,128,140,75,0,0,0,0,0,0,0,0,0,0
1526,26,30014,战地天使,8585,1218,550,5,78,134,147,78,0,0,0,0,0,0,0,0,0,0
1527,27,30014,战地天使,9089,1303,587,5,81,139,152,81,0,0,0,0,0,0,0,0,0,0
1528,28,30014,战地天使,9609,1391,627,5,84,145,160,84,0,0,0,0,0,0,0,0,0,0
1529,29,30014,战地天使,10149,1484,668,5,87,151,167,87,0,0,0,0,0,0,0,0,0,0
1530,30,30014,战地天使,12664,1877,827,5,90,171,191,90,0,0,0,0,0,0,0,0,0,0
1531,31,30014,战地天使,13319,1992,877,5,93,178,199,93,0,0,0,0,0,0,0,0,0,0
1532,32,30014,战地天使,13994,2113,929,5,96,185,207,96,0,0,0,0,0,0,0,0,0,0
1533,33,30014,战地天使,14688,2239,983,5,99,192,215,99,0,0,0,0,0,0,0,0,0,0
1534,34,30014,战地天使,15400,2369,1040,5,102,199,223,102,0,0,0,0,0,0,0,0,0,0
1535,35,30014,战地天使,17443,2715,1190,5,105,206,231,105,0,0,0,0,0,0,0,0,0,0
1536,36,30014,战地天使,18234,2864,1255,5,108,213,240,108,0,0,0,0,0,0,0,0,0,0
1537,37,30014,战地天使,19045,3019,1321,5,111,220,248,111,0,0,0,0,0,0,0,0,0,0
1538,38,30014,战地天使,19874,3179,1390,5,114,228,256,114,0,0,0,0,0,0,0,0,0,0
1539,39,30014,战地天使,20724,3346,1462,5,117,235,265,117,0,0,0,0,0,0,0,0,0,0
1540,40,30014,战地天使,25098,4096,1755,5,120,264,302,120,0,0,0,0,0,0,0,0,0,0
1541,41,30014,战地天使,26097,4297,1840,5,123,272,311,123,0,0,0,0,0,0,0,0,0,0
1542,42,30014,战地天使,27116,4506,1928,5,126,280,321,126,0,0,0,0,0,0,0,0,0,0
1543,43,30014,战地天使,28154,4722,2019,5,129,288,330,129,0,0,0,0,0,0,0,0,0,0
1544,44,30014,战地天使,29211,4945,2113,5,132,296,339,132,0,0,0,0,0,0,0,0,0,0
1545,45,30014,战地天使,32283,5522,2358,5,135,304,349,135,0,0,0,0,0,0,0,0,0,0
1546,46,30014,战地天使,33424,5770,2462,5,138,314,360,138,0,0,0,0,0,0,0,0,0,0
1547,47,30014,战地天使,34584,6026,2569,5,141,323,370,141,0,0,0,0,0,0,0,0,0,0
1548,48,30014,战地天使,35763,6290,2680,5,144,331,380,144,0,0,0,0,0,0,0,0,0,0
1549,49,30014,战地天使,36960,6562,2794,5,147,339,390,147,0,0,0,0,0,0,0,0,0,0
1550,50,30014,战地天使,40467,7259,3088,5,150,349,401,150,0,0,0,0,0,0,0,0,0,0
1551,1,30021,教授,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1552,2,30021,教授,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1553,3,30021,教授,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1554,4,30021,教授,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1555,5,30021,教授,782,61,28,5,15,15,20,15,0,0,0,0,0,0,0,0,0,0
1556,6,30021,教授,869,73,34,5,18,18,23,18,0,0,0,0,0,0,0,0,0,0
1557,7,30021,教授,956,85,40,5,21,21,26,21,0,0,0,0,0,0,0,0,0,0
1558,8,30021,教授,1043,97,46,5,24,24,29,24,0,0,0,0,0,0,0,0,0,0
1559,9,30021,教授,1130,109,52,5,27,27,32,27,0,0,0,0,0,0,0,0,0,0
1560,10,30021,教授,1217,121,58,5,30,30,35,30,0,0,0,0,0,0,0,0,0,0
1561,11,30021,教授,1304,133,64,5,33,33,38,33,0,0,0,0,0,0,0,0,0,0
1562,12,30021,教授,1391,145,70,5,36,36,41,36,0,0,0,0,0,0,0,0,0,0
1563,13,30021,教授,1478,157,76,5,39,39,44,39,0,0,0,0,0,0,0,0,0,0
1564,14,30021,教授,1565,169,82,5,42,42,47,42,0,0,0,0,0,0,0,0,0,0
1565,15,30021,教授,1652,181,88,5,45,45,50,45,0,0,0,0,0,0,0,0,0,0
1566,16,30021,教授,1739,193,94,5,48,48,53,48,0,0,0,0,0,0,0,0,0,0
1567,17,30021,教授,1826,205,100,5,51,51,56,51,0,0,0,0,0,0,0,0,0,0
1568,18,30021,教授,1913,217,106,5,54,54,59,54,0,0,0,0,0,0,0,0,0,0
1569,19,30021,教授,2000,229,112,5,57,57,62,57,0,0,0,0,0,0,0,0,0,0
1570,20,30021,教授,2087,241,118,5,60,60,65,60,0,0,0,0,0,0,0,0,0,0
1571,21,30021,教授,2174,253,124,5,63,63,68,63,0,0,0,0,0,0,0,0,0,0
1572,22,30021,教授,2261,265,130,5,66,66,71,66,0,0,0,0,0,0,0,0,0,0
1573,23,30021,教授,2348,277,136,5,69,69,74,69,0,0,0,0,0,0,0,0,0,0
1574,24,30021,教授,2435,289,142,5,72,72,77,72,0,0,0,0,0,0,0,0,0,0
1575,25,30021,教授,2522,301,148,5,75,75,80,75,0,0,0,0,0,0,0,0,0,0
1576,26,30021,教授,2609,313,154,5,78,78,83,78,0,0,0,0,0,0,0,0,0,0
1577,27,30021,教授,2696,325,160,5,81,81,86,81,0,0,0,0,0,0,0,0,0,0
1578,28,30021,教授,2783,337,166,5,84,84,89,84,0,0,0,0,0,0,0,0,0,0
1579,29,30021,教授,2870,349,172,5,87,87,92,87,0,0,0,0,0,0,0,0,0,0
1580,30,30021,教授,2957,361,178,5,90,90,95,90,0,0,0,0,0,0,0,0,0,0
1581,31,30021,教授,3044,373,184,5,93,93,98,93,0,0,0,0,0,0,0,0,0,0
1582,32,30021,教授,3131,385,190,5,96,96,101,96,0,0,0,0,0,0,0,0,0,0
1583,33,30021,教授,3218,397,196,5,99,99,104,99,0,0,0,0,0,0,0,0,0,0
1584,34,30021,教授,3305,409,202,5,102,102,107,102,0,0,0,0,0,0,0,0,0,0
1585,35,30021,教授,3392,421,208,5,105,105,110,105,0,0,0,0,0,0,0,0,0,0
1586,36,30021,教授,3479,433,214,5,108,108,113,108,0,0,0,0,0,0,0,0,0,0
1587,37,30021,教授,3566,445,220,5,111,111,116,111,0,0,0,0,0,0,0,0,0,0
1588,38,30021,教授,3653,457,226,5,114,114,119,114,0,0,0,0,0,0,0,0,0,0
1589,39,30021,教授,3740,469,232,5,117,117,122,117,0,0,0,0,0,0,0,0,0,0
1590,40,30021,教授,3827,481,238,5,120,120,125,120,0,0,0,0,0,0,0,0,0,0
1591,41,30021,教授,3914,493,244,5,123,123,128,123,0,0,0,0,0,0,0,0,0,0
1592,42,30021,教授,4001,505,250,5,126,126,131,126,0,0,0,0,0,0,0,0,0,0
1593,43,30021,教授,4088,517,256,5,129,129,134,129,0,0,0,0,0,0,0,0,0,0
1594,44,30021,教授,4175,529,262,5,132,132,137,132,0,0,0,0,0,0,0,0,0,0
1595,45,30021,教授,4262,541,268,5,135,135,140,135,0,0,0,0,0,0,0,0,0,0
1596,46,30021,教授,4349,553,274,5,138,138,143,138,0,0,0,0,0,0,0,0,0,0
1597,47,30021,教授,4436,565,280,5,141,141,146,141,0,0,0,0,0,0,0,0,0,0
1598,48,30021,教授,4523,577,286,5,144,144,149,144,0,0,0,0,0,0,0,0,0,0
1599,49,30021,教授,4610,589,292,5,147,147,152,147,0,0,0,0,0,0,0,0,0,0
1600,50,30021,教授,4697,601,298,5,150,150,155,150,0,0,0,0,0,0,0,0,0,0
1601,1,30022,精英教授,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1602,2,30022,精英教授,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1603,3,30022,精英教授,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1604,4,30022,精英教授,574,35,18,5,12,12,13,12,0,0,0,0,0,0,0,0,0,0
1605,5,30022,精英教授,801,63,28,5,15,16,22,15,0,0,0,0,0,0,0,0,0,0
1606,6,30022,精英教授,890,75,34,5,18,19,25,18,0,0,0,0,0,0,0,0,0,0
1607,7,30022,精英教授,987,88,40,5,21,22,30,21,0,0,0,0,0,0,0,0,0,0
1608,8,30022,精英教授,1093,103,47,5,24,25,35,24,0,0,0,0,0,0,0,0,0,0
1609,9,30022,精英教授,1207,120,54,5,27,28,39,27,0,0,0,0,0,0,0,0,0,0
1610,10,30022,精英教授,1541,166,75,5,30,31,46,30,0,0,0,0,0,0,0,0,0,0
1611,11,30022,精英教授,1692,188,84,5,33,34,50,33,0,0,0,0,0,0,0,0,0,0
1612,12,30022,精英教授,1852,212,95,5,36,37,54,36,0,0,0,0,0,0,0,0,0,0
1613,13,30022,精英教授,2023,238,106,5,39,41,59,39,0,0,0,0,0,0,0,0,0,0
1614,14,30022,精英教授,2204,265,118,5,42,44,64,42,0,0,0,0,0,0,0,0,0,0
1615,15,30022,精英教授,2733,343,152,5,45,47,70,45,0,0,0,0,0,0,0,0,0,0
1616,16,30022,精英教授,2955,378,167,5,48,50,74,48,0,0,0,0,0,0,0,0,0,0
1617,17,30022,精英教授,3190,415,183,5,51,53,81,51,0,0,0,0,0,0,0,0,0,0
1618,18,30022,精英教授,3436,454,199,5,54,57,85,54,0,0,0,0,0,0,0,0,0,0
1619,19,30022,精英教授,3694,496,217,5,57,60,91,57,0,0,0,0,0,0,0,0,0,0
1620,20,30022,精英教授,4672,651,272,5,60,64,107,60,0,0,0,0,0,0,0,0,0,0
1621,21,30022,精英教授,4993,705,294,5,63,68,111,63,0,0,0,0,0,0,0,0,0,0
1622,22,30022,精英教授,5314,759,316,5,66,72,115,66,0,0,0,0,0,0,0,0,0,0
1623,23,30022,精英教授,5635,813,338,5,69,76,119,69,0,0,0,0,0,0,0,0,0,0
1624,24,30022,精英教授,5956,867,360,5,72,80,123,72,0,0,0,0,0,0,0,0,0,0
1625,25,30022,精英教授,6277,921,382,5,75,84,127,75,0,0,0,0,0,0,0,0,0,0
1626,26,30022,精英教授,6598,975,404,5,78,88,131,78,0,0,0,0,0,0,0,0,0,0
1627,27,30022,精英教授,6919,1029,426,5,81,92,135,81,0,0,0,0,0,0,0,0,0,0
1628,28,30022,精英教授,7240,1083,448,5,84,96,139,84,0,0,0,0,0,0,0,0,0,0
1629,29,30022,精英教授,7561,1137,470,5,87,100,143,87,0,0,0,0,0,0,0,0,0,0
1630,30,30022,精英教授,7882,1191,492,5,90,104,147,90,0,0,0,0,0,0,0,0,0,0
1631,31,30022,精英教授,8203,1245,514,5,93,108,151,93,0,0,0,0,0,0,0,0,0,0
1632,32,30022,精英教授,8524,1299,536,5,96,112,155,96,0,0,0,0,0,0,0,0,0,0
1633,33,30022,精英教授,8845,1353,558,5,99,116,159,99,0,0,0,0,0,0,0,0,0,0
1634,34,30022,精英教授,9166,1407,580,5,102,120,163,102,0,0,0,0,0,0,0,0,0,0
1635,35,30022,精英教授,9487,1461,602,5,105,124,167,105,0,0,0,0,0,0,0,0,0,0
1636,36,30022,精英教授,9808,1515,624,5,108,128,171,108,0,0,0,0,0,0,0,0,0,0
1637,37,30022,精英教授,10129,1569,646,5,111,132,175,111,0,0,0,0,0,0,0,0,0,0
1638,38,30022,精英教授,10450,1623,668,5,114,136,179,114,0,0,0,0,0,0,0,0,0,0
1639,39,30022,精英教授,10771,1677,690,5,117,140,183,117,0,0,0,0,0,0,0,0,0,0
1640,40,30022,精英教授,11092,1731,712,5,120,144,187,120,0,0,0,0,0,0,0,0,0,0
1641,41,30022,精英教授,11413,1785,734,5,123,148,191,123,0,0,0,0,0,0,0,0,0,0
1642,42,30022,精英教授,11734,1839,756,5,126,152,195,126,0,0,0,0,0,0,0,0,0,0
1643,43,30022,精英教授,12055,1893,778,5,129,156,199,129,0,0,0,0,0,0,0,0,0,0
1644,44,30022,精英教授,12376,1947,800,5,132,160,203,132,0,0,0,0,0,0,0,0,0,0
1645,45,30022,精英教授,12697,2001,822,5,135,164,207,135,0,0,0,0,0,0,0,0,0,0
1646,46,30022,精英教授,13018,2055,844,5,138,168,211,138,0,0,0,0,0,0,0,0,0,0
1647,47,30022,精英教授,13339,2109,866,5,141,172,215,141,0,0,0,0,0,0,0,0,0,0
1648,48,30022,精英教授,13660,2163,888,5,144,176,219,144,0,0,0,0,0,0,0,0,0,0
1649,49,30022,精英教授,13981,2217,910,5,147,180,223,147,0,0,0,0,0,0,0,0,0,0
1650,50,30022,精英教授,14302,2271,932,5,150,184,227,150,0,0,0,0,0,0,0,0,0,0
1651,1,30023,王牌教授,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
