index,id,equip_type,skill_atlas,skill_icon,skill_name,display_type,speed,speed_effect,shift_target,if_group,anger_skill_prepare_effect_id,anger_skill_prepare_audio_id,anger_skill_prepare_next_time,anger_skill_prepare_life_time,effect_trigger_time,skill_attack_effect_id,skill_attack_audio,skill_attack_bullet,skill_attack_bullet_if_through,skill_attack_bullet_next_time,skill_attack_trigger_effect_id,trajectory,skill_attack_trigger_audio,skill_attack_trigger_next_time,skill_attack_hit_effect_id,skill_attack_hit_audio
1510,220112,3,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1511,220112,4,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1512,220112,5,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1513,220112,6,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1514,220112,7,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1515,220112,8,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1516,220112,11,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1517,220112,10,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1518,220112,9,heroSkill_atlas,skill_220112,旋风,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1519,220115,1,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1520,220115,2,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1521,220115,3,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1522,220115,4,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1523,220115,5,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1524,220115,6,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1525,220115,7,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1526,220115,8,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1527,220115,11,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1528,220115,10,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1529,220115,9,heroSkill_atlas,skill_220115,炫目打击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1530,220118,1,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1531,220118,2,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1532,220118,3,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1533,220118,4,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1534,220118,5,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1535,220118,6,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1536,220118,7,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1537,220118,8,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1538,220118,11,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1539,220118,10,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1540,220118,9,heroSkill_atlas,skill_220118,疾风斩,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1541,220121,1,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1542,220121,2,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1543,220121,3,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1544,220121,4,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1545,220121,5,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1546,220121,6,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1547,220121,7,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1548,220121,8,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1549,220121,11,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1550,220121,10,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1551,220121,9,heroSkill_atlas,skill_220121,闪避突袭,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1552,220124,1,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1553,220124,2,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1554,220124,3,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1555,220124,4,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1556,220124,5,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1557,220124,6,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1558,220124,7,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1559,220124,8,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1560,220124,11,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1561,220124,10,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1562,220124,9,heroSkill_atlas,skill_220124,窃取,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1563,220127,1,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1564,220127,2,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1565,220127,3,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1566,220127,4,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1567,220127,5,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1568,220127,6,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1569,220127,7,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1570,220127,8,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1571,220127,11,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1572,220127,10,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1573,220127,9,heroSkill_atlas,skill_220127,虐杀,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1574,220130,1,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1575,220130,2,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1576,220130,3,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1577,220130,4,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1578,220130,5,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1579,220130,6,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1580,220130,7,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1581,220130,8,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1582,220130,11,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1583,220130,10,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1584,220130,9,heroSkill_atlas,skill_220130,浴血回旋,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1585,220133,1,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1586,220133,2,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1587,220133,3,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1588,220133,4,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1589,220133,5,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1590,220133,6,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1591,220133,7,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1592,220133,8,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1593,220133,11,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1594,220133,10,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1595,220133,9,heroSkill_atlas,skill_220133,收割,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1596,220136,1,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1597,220136,2,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1598,220136,3,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1599,220136,4,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1600,220136,5,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1601,220136,6,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1602,220136,7,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1603,220136,8,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1604,220136,11,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1605,220136,10,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1606,220136,9,heroSkill_atlas,skill_220136,暗影追杀,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1607,220139,1,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1608,220139,2,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1609,220139,3,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1610,220139,4,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1611,220139,5,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1612,220139,6,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1613,220139,7,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1614,220139,8,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1615,220139,11,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1616,220139,10,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1617,220139,9,heroSkill_atlas,skill_220139,利刃切割,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1618,220202,1,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1619,220202,2,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1620,220202,3,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1621,220202,4,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1622,220202,5,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1623,220202,6,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1624,220202,7,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1625,220202,8,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1626,220202,11,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1627,220202,10,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1628,220202,9,heroSkill_atlas,skill_220202,破甲,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1629,220205,1,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1630,220205,2,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1631,220205,3,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1632,220205,4,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1633,220205,5,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1634,220205,6,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1635,220205,7,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1636,220205,8,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1637,220205,11,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1638,220205,10,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1639,220205,9,heroSkill_atlas,skill_220205,炫目,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1640,220208,1,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1641,220208,2,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1642,220208,3,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1643,220208,4,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1644,220208,5,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1645,220208,6,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1646,220208,7,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1647,220208,8,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1648,220208,11,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1649,220208,10,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1650,220208,9,heroSkill_atlas,skill_220208,急速连击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1651,220213,1,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1652,220213,2,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1653,220213,3,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1654,220213,4,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1655,220213,5,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1656,220213,6,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1657,220213,7,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1658,220213,8,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1659,220213,11,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1660,220213,10,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1661,220213,9,heroSkill_atlas,skill_220213,弱点打击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1662,220216,1,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1663,220216,2,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1664,220216,3,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1665,220216,4,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1666,220216,5,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1667,220216,6,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1668,220216,7,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1669,220216,8,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1670,220216,11,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1671,220216,10,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1672,220216,9,heroSkill_atlas,skill_220216,撕裂伤口,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1673,220219,1,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1674,220219,2,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1675,220219,3,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1676,220219,4,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1677,220219,5,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1678,220219,6,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1679,220219,7,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1680,220219,8,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1681,220219,11,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1682,220219,10,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1683,220219,9,heroSkill_atlas,skill_220219,利刃,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1684,220222,1,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1685,220222,2,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1686,220222,3,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1687,220222,4,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1688,220222,5,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1689,220222,6,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1690,220222,7,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1691,220222,8,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1692,220222,11,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1693,220222,10,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1694,220222,9,heroSkill_atlas,skill_220222,蜂刺,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1695,220225,1,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1696,220225,2,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1697,220225,3,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1698,220225,4,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1699,220225,5,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1700,220225,6,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1701,220225,7,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1702,220225,8,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1703,220225,11,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1704,220225,10,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1705,220225,9,heroSkill_atlas,skill_220225,驱散,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1706,220228,1,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1707,220228,2,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1708,220228,3,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1709,220228,4,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1710,220228,5,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1711,220228,6,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1712,220228,7,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1713,220228,8,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1714,220228,11,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1715,220228,10,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1716,220228,9,heroSkill_atlas,skill_220228,无情,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1717,220231,1,heroSkill_atlas,skill_220231,致命伤害,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1718,220231,2,heroSkill_atlas,skill_220231,致命伤害,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1719,220231,3,heroSkill_atlas,skill_220231,致命伤害,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
