id,name,atlas,big_icon,icon,icon_shelf,type,sub_type,desc,sort,level,unlock_show_type,unlock_show_val,unlock_type,unlock_val_01,unlock_val_02,unlock_dec,activate_drawing,artisan_id,artisan_lv,production_artisan_exp,speed_up_energy,make_integral,speed_up_diamond,production_time,material_id,material_num,delete_material_id,delete_material_num,component1_type,component1_id,component1_num,component2_type,component2_id,component2_num,progress1_reward_type,progress1_reward_id,progress1_reward_val,progress1_exp,progress1_dec,progress1_blueprint,progress2_reward_type,progress2_reward_id,progress2_reward_val,progress2_exp,progress2_dec,progress2_blueprint,progress3_reward_type,progress3_reward_id,progress3_reward_val,progress3_exp,progress3_dec,progress3_blueprint,progress4_reward_type,progress4_reward_id,progress4_reward_val,progress4_exp,progress4_dec,progress4_blueprint,progress5_reward_type,progress5_reward_id,progress5_reward_val,progress5_exp,progress5_dec,progress5_blueprint,star1_reward_type,star1_reward_id,star1_reward_val,star1_item_num,star1__dec,star2_reward_type,star2_reward_id,star2_reward_val,star2_item_num,star2__dec,star3_reward_type,star3_reward_id,star3_reward_val,star3_item_num,star3__dec
v:number,v:string,v:string,v:string,v:string,v:string,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,list:number,list:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string
装备ID,装备类别名称,图集,大图标url,UI对应图标,货架对应图标,大类别,小类别,装备说明,序号,等级,前端显示解锁条件类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-宝箱获得，4-转盘获得，5-七日目标完成获得，6-礼包获得,前端显示解锁条件,解锁类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-通过获得图纸解锁,解锁条件1,解锁条件2,解锁说明文字,激活消耗图纸数量,所需员工ID,所需员工等级,制造工匠获得经验,加速能量与时间兑换比例1能量=X秒(改为总消耗能量),巧匠大赛积分,加速消耗钻石(已废弃，改用公式计算),制作时间-秒,消耗材料ID,消耗材料数量,删除返回材料ID,删除返回材料数量,消耗配件1类型,消耗配件1id,消耗配件1数量,消耗配件2类型,消耗配件2id,消耗配件2数量,物品进度1奖励_类型,物品进度1奖励_id,物品进度1奖励_效果值,物品进度1_制作数量,物品进度1_文字说明,物品进度1_奖励图纸数量,物品进度2奖励_类型,物品进度2奖励_id,物品进度2奖励_效果值,物品进度2_制作数量,物品进度2_文字说明,物品进度2_奖励图纸数量,物品进度3奖励_类型,物品进度3奖励_id,物品进度3奖励_效果值,物品进度3_制作数量,物品进度3_文字说明,物品进度3_奖励图纸数量,物品进度4奖励_类型,物品进度4奖励_id,物品进度4奖励_效果值,物品进度4_制作数量,物品进度4_文字说明,物品进度4_奖励图纸数量,物品进度5奖励_类型,物品进度5奖励_id,物品进度5奖励_效果值,物品进度5_制作数量,物品进度5_文字说明,物品进度5_奖励图纸数量,升星1奖励_类型,升星1奖励_id,升星1奖励_效果值（触发概率=X/10000）,升星1_需要材料数量,升星1_文字说明,升星2奖励_类型,升星2奖励_id,升星2奖励_效果值（触发概率=X/10000）,升星2_需要材料数量,升星2_文字说明,升星3奖励_类型,升星3奖励_id,升星3奖励_效果值（触发概率=X/10000）,升星3_需要材料数量,升星3_文字说明
8030,强袭榴弹枪,Equip_Icon01_atlas,icon_8030,icon_8030,icon_8030,1,6,强大的射速射出穿透一切的小威力炮弹，没有生物可以挡住,3,2,4,-1,3,168030,1,幸运转盘获得,0,10,4,50,100,45,13,280,20001:20002,30:10,20001:20002,3:1,2,30001,2,,,,5,0,150,10,售价提升,1,1,20001,4,25,资源节省,1,2,30001,1,40,节约配件,1,4,0,25,70,制作耗时,1,8,0,2,110,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
8140,M249,Equip_Icon01_atlas,icon_8140,icon_8140,icon_8140,1,6,在战斗中它能为你和你的队友带来持续的火力压制,14,5,6,-1,3,168140,1,通过参与活动获得,0,10:5,12:5,381,436,225,12,2808,20001:20004,78:10,20001:20006,7:1,2,30009,8,,,,4,0,25,10,制作耗时,1,1,20001,15,24,资源节省,1,2,30009,2,40,节约配件,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
8090,火焰喷射器,Equip_Icon01_atlas,icon_8090,icon_8090,icon_8090,1,6,它的敌人们给它起了一个外号，叫做火龙,9,7,3,5,3,168090,1,开启胜利宝箱获得,0,10:5,18:14,368,675,625,13,8000,20001:20004:20005,105:25:30,20001:20004:20005,10:2:3,1,21012,1,2,30015,4,4,0,25,10,制作耗时,1,1,20001,30,24,资源节省,1,5,0,125,44,售价提升,1,1,20005,10,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
8130,毁灭者小型核弹,Equip_Icon02_atlas,equip_zhongwuqi,equip_zhongwuqi,equip_zhongwuqi,1,6,他肆虐的地方，不仅仅是短暂的堙灭还有长达百年的辐射,13,10,4,-1,3,168130,1,幸运转盘获得,0,10:5,28:24,1670,2500,2451,13,29400,20001:20005:20009,315:90:25,20001:20005:20009,30:9:2,2,30024,6,2,30021,4,4,0,20,10,制作耗时,1,1,20001,55,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,15,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
10010,牛仔护甲,Equip_Icon01_atlas,icon_12040,icon_12040,icon_12040,2,9,牛仔必备的套装，洒脱帅气,1,1,2,12010,2,12010,12,制作短袖达到X12可解锁,1,3,1,2,15,1,11,15,20003,5,20003,1,,,,,,,7,14010,1,10,解锁图纸,1,7,10020,1,20,解锁图纸,1,5,0,150,32,售价提升,1,8,0,2,50,高品质概率,1,8,0,3,80,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
10020,冲锋护甲,Equip_Icon01_atlas,icon_12080,icon_12080,icon_12080,2,9,防雨防御，耐脏易洗的衣物,2,2,2,10010,2,10010,20,制作牛仔护甲达到X20可解锁,2,3,2,8,40,10,12,70,20003,9,20003,1,,,,,,,7,10030,1,11,解锁图纸,1,5,0,150,20,售价提升,1,4,0,25,36,制作耗时,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
10030,防爆护甲,Equip_Icon01_atlas,icon_11010,icon_11010,icon_11010,2,9,重量和防御力难以成正比，可以震慑敌人,3,3,2,10020,2,10020,11,制作冲锋护甲达到X11可解锁,3,3,3,29,90,19,12,220,20003,16,20003,1,2,30003,3,,,,5,0,125,10,售价提升,1,4,0,25,20,制作耗时,1,7,10040,1,32,解锁图纸,1,1,20003,3,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
10040,猩红护甲,Equip_Icon01_atlas,icon_11020,icon_11020,icon_11020,2,9,全身铠甲拥有很强的防御力,4,4,2,10030,2,10030,32,制作防爆护甲达到X32可解锁,5,3,6,69,165,35,12,510,20003,26,20003,2,2,30005,2,,,,5,0,125,10,售价提升,1,4,0,25,20,制作耗时,1,7,10050,1,32,解锁图纸,1,1,20003,5,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
10050,海洋呼吸护甲,Equip_Icon01_atlas,icon_10020,icon_10020,icon_10020,2,9,融合了皮革与钢铁有较好的抗性,5,5,2,10040,2,10040,32,制作猩红护甲达到X32可解锁,10,3,10,150,295,81,12,1350,20003:20007,49:10,20003:20007,4:1,2,30007,3,2,30001,4,4,0,25,10,制作耗时,1,5,0,125,20,售价提升,1,7,10060,1,36,解锁图纸,1,1,20003,10,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
10060,特种部队护甲,Equip_Icon01_atlas,icon_10060,icon_10060,icon_10060,2,9,特种部队专供，轻便高效的战甲,6,6,2,10050,2,10050,36,制作海洋呼吸护甲达到X36可解锁,15,3:4,13:1,270,465,349,12,3300,20003:20004:20007,99:49:25,20003:20004:20007,9:4:2,2,30011,3,2,30005,3,4,0,25,10,制作耗时,1,1,20003,20,22,资源节省,1,7,10070,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
10070,岩石护甲,Equip_Icon01_atlas,icon_10030,icon_10030,icon_10030,2,9,拥有岩石般守护力量的外套，面对它，敌人会感到绝望,7,7,2,10060,2,10060,40,制作特种部队护甲达到X40可解锁,25,3:4,16:12,428,675,590,13,7800,20003:20006:20007,155:20:39,20003:20006:20007,15:2:3,2,30014,5,,,,4,0,25,10,制作耗时,1,1,20003,23,24,资源节省,1,7,10080,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
10080,鬼魅护甲,Equip_Icon01_atlas,icon_11070,icon_11070,icon_11070,2,9,轻薄的外形不会影响它的防御力，反而更适合战场隐蔽偷袭,8,8,2,10070,2,10070,44,制作岩石护甲达到X44可解锁,25,3:4,21:17,563,860,1184,12,13800,20003:20004:20007,199:99:51,20003:20004:20007,19:9:5,1,10041,1,2,30017,6,4,0,25,10,制作耗时,1,1,20003,31,24,资源节省,1,7,10090,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
10090,裂空护甲,Equip_Icon01_atlas,icon_10090,icon_10090,icon_10090,2,9,多功能战甲，能给拥有者提供不俗的防护力和支持,9,9,2,10080,2,10080,44,制作鬼魅护甲达到X44可解锁,35,3:4,24:20,728,1065,1190,12,18000,20003:20007:20009,244:67:10,20003:20007:20009,24:6:1,2,30020,5,2,30012,8,4,0,25,11,制作耗时,1,1,20003,40,28,资源节省,1,7,10100,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
10100,绅士护甲,Equip_Icon02_atlas,equip_qingjia,equip_qingjia,equip_qingjia,2,9,如它的名字一样，轻便整洁的外表下是可靠的防御力,10,10,2,10090,2,10090,50,制作裂空护甲达到X50可解锁,45,3:4,27:23,983,2480,2103,12,37800,20003:20007:20009,306:87:19,20003:20007:20009,30:8:1,2,30022,4,2,30021,4,4,0,25,10,制作耗时,1,1,20003,49,26,资源节省,1,5,0,125,40,售价提升,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
10110,暗影忍者护甲,Equip_Icon02_atlas,icon_10110,icon_10110,icon_10110,2,9,强大的防护力和隐蔽能力，令敌人胆寒,11,5,4,-1,3,170110,1,幸运转盘获得,0,3,7,160,310,110,12,1400,20003:20007,55:14,20003:20007,5:1,2,30007,4,2,30001,6,4,0,20,11,制作耗时,1,1,20003,61,28,资源节省,1,5,0,125,50,售价提升,1,1,20007,17,65,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
10120,曼达洛甲,Equip_Icon01_atlas,icon_10120,icon_10120,icon_10120,2,9,不要看它像传统护甲，但是能给你带来不俗的防护,12,6,6,-1,3,170120,1,通过参与活动获得,0,3:1,15:11,308,515,465,,4200,20003:20001:20007,113:56:28,20003:20001:20007,11:5:2,2,30012,5,2,30006,6,4,0,20,10,制作耗时,1,1,20003,23,24,资源节省,1,5,0,125,44,售价提升,1,1,20007,8,65,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
10130,恐怖战甲,Equip_Icon02_atlas,icon_10130,icon_10130,icon_10130,2,9,不仅可以防御伤害，还能对敌人造成心理创伤,13,8,4,-1,3,170130,1,通过参与活动获得,0,3:4,21:17,563,860,1184,12,14100,20003:20004:20007,215:112:65,20003:20004:20007,21:11:6,1,10041,1,2,30017,6,4,0,25,10,制作耗时,1,1,20003,31,24,资源节省,1,1,20004,12,50,资源节省,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
10150,凛冬狩猎衣,Equip_Icon02_atlas,icon_10150,icon_10150,icon_10150,2,9,与环境融为一体，是冬季狩猎的不二之选,15,7,4,-1,3,170150,1,通过参与制作大赛活动获得,0,3:4,18:15,512,735,767,,10140,20003:20006:20007,175:25:45,20003:20006:20007,19:3:4,1,10031,1,2,30014,7,4,0,25,10,制作耗时,1,1,20003,31,24,资源节省,1,2,30014,2,50,节约配件,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
11010,探险试用装,Equip_Icon01_atlas,icon_12020,icon_12020,icon_12020,2,10,穿上似乎就能增加医术,1,1,1,1,3,171010,1,获得工人威廉后解锁,0,1,1,2,15,1,11,15,20001,5,20001,1,,,,,,,7,13010,1,10,解锁图纸,1,7,11020,1,18,解锁图纸,1,5,0,150,32,售价提升,1,8,0,2,50,高品质概率,1,8,0,3,80,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
11020,警用装甲,Equip_Icon01_atlas,icon_12050,icon_12050,icon_12050,2,10,不错的衣物，穿上去能让人感觉舒适,2,2,2,11010,2,11010,18,制作探险试用装达到X18可解锁,1,1,2,14,55,13,12,110,20001:20003,12:4,20001:20003,1:1,2,30001,1,,,,7,11030,1,10,解锁图纸,1,1,20001,3,20,资源节省,1,5,0,150,36,售价提升,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
11030,先锋装甲,Equip_Icon01_atlas,icon_10010,icon_10010,icon_10010,2,10,护甲不错的防具,3,3,2,11020,2,11020,10,制作警用装甲达到X10可解锁,3,1,3,43,110,21,13,300,20001,17,20001,1,2,30003,4,,,,5,0,150,9,售价提升,1,4,0,25,18,制作耗时,1,7,11040,1,32,解锁图纸,1,1,20001,3,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
11040,堡垒装甲,Equip_Icon01_atlas,icon_11040,icon_11040,icon_11040,2,10,厚重敦实的防御力似乎能抵挡一切伤害,4,4,2,11030,2,11030,32,制作先锋装甲达到X32可解锁,6,1,7,92,190,42,13,600,20001,30,20001,3,1,11021,1,2,30006,2,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,11050,1,36,解锁图纸,1,1,20001,6,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
11050,背叛者装甲,Equip_Icon01_atlas,icon_11080,icon_11080,icon_11080,2,10,这是背叛了队友之人留下来的战甲，上面仿佛还残留着不甘心的亡魂,5,5,2,11040,2,11040,36,制作堡垒装甲达到X36可解锁,10,1,10,158,295,81,13,1380,20001:20005,49:10,20001:20005,4:1,2,30008,3,,,,4,0,25,8,制作耗时,1,1,20001,10,20,资源节省,1,7,11060,1,36,解锁图纸,1,5,0,125,55,售价提升,1,8,0,2,85,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
11060,帝国装甲,Equip_Icon01_atlas,icon_11090,icon_11090,icon_11090,2,10,帝国制式战甲,6,6,2,11050,2,11050,36,制作背叛者装甲达到X36可解锁,15,1:4,11:1,285,465,216,13,3000,20001:20005,99:12,20001:20005,9:1,1,11031,1,2,30011,3,4,0,25,9,制作耗时,1,1,20001,12,22,资源节省,1,7,11070,1,40,解锁图纸,1,1,20005,2,60,资源节省,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
11070,骑士装甲,Equip_Icon01_atlas,icon_11050,icon_11050,icon_11050,2,10,钢铁制造的强力战甲,7,7,2,11060,2,11060,40,制作帝国装甲达到X40可解锁,25,1:4,14:1,450,675,732,13,7800,20001:20005,155:25,20001:20005,15:2,2,30015,4,2,30004,5,4,0,25,9,制作耗时,1,1,20001,20,22,资源节省,1,7,11080,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
11080,战神装甲,Equip_Icon01_atlas,icon_11060,icon_11060,icon_11060,2,10,帅气的盔甲，穿上它后仿佛能增强勇气,8,8,2,11070,2,11070,40,制作骑士装甲达到X40可解锁,35,1:4,18:14,600,860,771,13,14400,20001:20005:20010,199:78:39,20001:20005:20010,19:7:3,2,30016,6,,,,4,0,25,10,制作耗时,1,1,20001,31,24,资源节省,1,7,11090,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
11090,森林守卫装甲,Equip_Icon01_atlas,icon_11100,icon_11100,icon_11100,2,10,轻便的样式不会影响战士在复杂地形中的发挥,9,9,2,11080,2,11080,44,制作战神装甲达到X44可解锁,45,1:4,19:15,773,1065,1224,13,18600,20001:20005:20010,244:85:43,20001:20005:20010,24:8:4,2,30019,4,2,30016,3,4,0,25,10,制作耗时,1,1,20001,34,24,资源节省,1,5,11100,125,44,解锁图纸,1,1,20005,17,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
11100,遗迹骑士装甲,Equip_Icon02_atlas,equip_zhongjia,equip_zhongjia,equip_zhongjia,2,10,有些斑驳的战甲，通过它仿佛能感受到古代骑士的美德,10,10,2,11090,2,11090,44,制作森林守卫装甲达到X44可解锁,45,1:4,21:17,1043,2480,2200,13,38400,20001:20005:20010,306:87:25,20001:20005:20010,30:5:1,2,30022,4,2,30018,8,4,0,25,11,制作耗时,1,1,20001,40,28,资源节省,1,5,0,125,50,售价提升,1,1,20005,20,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
11140,音速装甲,Equip_Icon01_atlas,icon_11030,icon_11030,icon_11030,2,10,最高科技，超高的防御力且拥有极快的速度,14,3,3,2,3,171140,1,开启军用补给箱获得,0,1:4,6:1,50,130,35,13,360,20001,25,20001,2,2,30003,2,,,,4,0,20,9,制作耗时,1,1,20001,6,22,资源节省,1,5,0,125,40,售价提升,1,8,0,2,55,高品质概率,1,8,0,3,100,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
11160,毁灭装甲,Equip_Icon01_atlas,icon_10160,icon_10160,icon_10160,2,10,毁灭者所遗留的装甲，拥有不俗的防护的同时，还不影响你的机动,16,5,6,-1,3,171160,1,通过参与活动获得,0,1:4,13:8,248,420,119,,2700,20001:20003,85:43,20001:20003,8:4,2,30011,3,2,30002,5,4,0,20,9,制作耗时,1,1,20001,17,22,资源节省,1,5,0,125,40,售价提升,1,1,20003,9,65,资源节省,1,8,0,2,100,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
11110,末世黎明动力装甲,Equip_Icon02_atlas,equip_zhongjia,equip_zhongjia,equip_zhongjia,2,10,高科技的动力战甲，提供不俗的防护还能提供动力支持,11,5,4,-1,3,171110,1,幸运转盘获得,0,1:4,14:8,188,335,98,13,1740,20001:20005,60:12,20001:20005,6:1,2,30009,3,,,,4,0,25,10,制作耗时,1,1,20001,49,26,资源节省,1,5,0,125,46,售价提升,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
11150,士官长装甲,Equip_Icon01_atlas,icon_11150,icon_11150,icon_11150,2,10,仿制士官长的同款装甲，厚实的装甲是你的安全保证,15,7,6,-1,3,171150,1,通过参与活动获得,0,1:4,20:16,548,795,938,,12000,20001:20003:20005,184:92:47,20001:20003:20005,18:9:4,2,30015,4,2,30011,4,4,0,20,9,制作耗时,1,1,20001,37,22,资源节省,1,5,0,125,40,售价提升,1,1,20003,18,65,资源节省,1,8,0,2,100,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
11120,烈焰装甲,Equip_Icon02_atlas,equip_zhongjia,equip_zhongjia,equip_zhongjia,2,10,有些火焰似的斑纹，光鲜美丽的同时还有些强大的防御,12,7,4,-1,3,171120,1,幸运转盘获得,0,1:4,18:13,495,735,1098,13,9000,20001:20005:20003,170:43:85,20001:20005:20003,17:4:8,1,10051,1,2,30014,4,4,0,25,10,制作耗时,1,1,20001,52,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,14,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
11170,能量装甲,Equip_Icon02_atlas,icon_11170,icon_11170,icon_11170,2,10,别看胸前都是炸弹，实际上这是一种威慑力,17,8,4,-1,3,171170,1,通过参与活动获得,0,1:4,18:14,600,860,771,13,16400,20001:20005:20010,220:95:40,20001:20005:20010,22:9:4,2,30016,6,2,30051,4,4,0,25,10,制作耗时,1,1,20001,31,24,资源节省,1,1,20005,15,44,资源节省,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
11130,至臻装甲,Equip_Icon02_atlas,equip_zhongjia,equip_zhongjia,equip_zhongjia,2,10,至臻至上，无与伦比的防护力,13,10,4,-1,3,171130,1,幸运转盘获得,0,1:4,28:24,1245,2750,2500,13,40000,20001:20005:20010,350:100:35,20001:20005:20010,35:10:3,2,30023,6,2,30018,10,4,0,20,12,制作耗时,1,1,20001,61,30,资源节省,1,5,0,125,60,售价提升,1,1,20005,17,80,资源节省,1,8,0,2,120,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
11190,金伯利动力装甲,Equip_Icon02_atlas,icon_11190,icon_11190,icon_11190,2,10,以彩钻为能源，保护的同时将能量输送到全身,19,8,6,-1,3,171190,1,通过购买礼包获得,0,1:4,20:15,700,900,1054,13,17000,20001:20005:20010,232:90:42,20001:20005:20010,23:9:4,2,30018,6,2,30051,6,4,0,25,10,制作耗时,1,1,20001,32,26,资源节省,1,2,30018,2,46,节约配件,1,5,0,125,75,售价提升,1,8,0,2,120,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,85,双倍快乐|有几率制作暴击X2件,3,0,2,170,超凡制作|有几率制作出超凡装备
12010,短袖,Equip_Icon01_atlas,icon_12010,icon_12010,icon_12010,2,11,人手一件，夏天必备,1,1,1,3,1,3,1,获得工人琳后解锁,0,3,1,2,15,1,11,15,20003,5,20003,1,,,,,,,7,12020,1,2,解锁图纸,1,7,10010,1,12,解锁图纸,1,5,0,150,30,售价提升,1,8,0,2,50,高品质概率,1,8,0,3,80,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
12020,连帽衫,Equip_Icon01_atlas,icon_12030,icon_12030,icon_12030,2,11,又叫套头衫，穿上去很有时尚范,2,2,2,12010,2,12010,2,制作短袖达到X2可解锁,1,3,1,7,40,10,12,60,20003,9,20003,1,2,30001,1,,,,5,0,150,8,售价提升,1,4,0,25,20,制作耗时,1,7,12030,1,36,解锁图纸,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
12030,神探外套,Equip_Icon01_atlas,icon_10070,icon_10070,icon_10070,2,11,帅气的战甲，防御力也还不错,3,3,2,12020,2,12020,36,制作连帽衫达到X36可解锁,3,3,3,26,90,19,12,200,20003:20004,16:8,20003:20004,1:1,2,30003,3,,,,5,0,125,7,售价提升,1,4,0,25,18,制作耗时,1,7,12040,1,32,解锁图纸,1,1,20003,3,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
