id,equipment_id,equipment_name,type,sort,sort_name,level,slot1_data,slot2_data,slot3_data,slot4_data,slot5_data,slot6_data,slot7_data,slot8_data,slot9_data,slot10_data,slot11_data,slot12_data
4223,21080,机械修复装置,4,19,icon_21080,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4224,21090,弱点分析眼镜,4,19,icon_21090,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4225,21090,弱点分析眼镜,4,19,icon_21090,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4226,21090,弱点分析眼镜,4,19,icon_21090,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4227,21140,战术望远镜,4,19,icon_21140,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4228,21140,战术望远镜,4,19,icon_21140,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4229,21140,战术望远镜,4,19,icon_21140,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4230,21100,探索者无人机,4,19,icon_21100,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4231,21100,探索者无人机,4,19,icon_21100,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4232,21100,探索者无人机,4,19,icon_21100,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4233,21110,自动追踪显像装置,4,19,icon_21110,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4234,21110,自动追踪显像装置,4,19,icon_21110,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4235,21110,自动追踪显像装置,4,19,icon_21110,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4236,21120,战术屏障发生器,4,19,icon_21120,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4237,21120,战术屏障发生器,4,19,icon_21120,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4238,21120,战术屏障发生器,4,19,icon_21120,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4239,21150,便携式充电箱,4,19,icon_21120,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4240,21150,便携式充电箱,4,19,icon_21120,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4241,21150,便携式充电箱,4,19,icon_21120,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4242,21160,金伯利钻地机,4,19,icon_21160,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4243,21160,金伯利钻地机,4,19,icon_21160,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4244,21160,金伯利钻地机,4,19,icon_21160,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4300,22010,铁制弹丸,4,20,icon_22010,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4301,22010,铁制弹丸,4,20,icon_22010,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4302,22010,铁制弹丸,4,20,icon_22010,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4303,22020,捕兽夹,4,20,icon_22020,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4304,22020,捕兽夹,4,20,icon_22020,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4305,22020,捕兽夹,4,20,icon_22020,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4306,22030,丛林吹箭,4,20,icon_22030,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4307,22030,丛林吹箭,4,20,icon_22030,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4308,22030,丛林吹箭,4,20,icon_22030,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4309,22040,回旋镖,4,20,icon_22040,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4310,22040,回旋镖,4,20,icon_22040,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4311,22040,回旋镖,4,20,icon_22040,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4312,22050,手里剑,4,20,icon_22050,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4313,22050,手里剑,4,20,icon_22050,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4314,22050,手里剑,4,20,icon_22050,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4315,22060,弹射袖箭,4,20,icon_22060,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4316,22060,弹射袖箭,4,20,icon_22060,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4317,22060,弹射袖箭,4,20,icon_22060,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4318,22070,毒液刺针,4,20,icon_22070,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4319,22070,毒液刺针,4,20,icon_22070,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4320,22070,毒液刺针,4,20,icon_22070,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4321,22080,破片地雷,4,20,icon_22080,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4322,22080,破片地雷,4,20,icon_22080,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4323,22080,破片地雷,4,20,icon_22080,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4324,22090,辐射飞镖,4,20,icon_22090,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4325,22090,辐射飞镖,4,20,icon_22090,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4326,22090,辐射飞镖,4,20,icon_22090,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4327,22130,麻醉手表,4,20,icon_22130,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4328,22130,麻醉手表,4,20,icon_22130,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4329,22130,麻醉手表,4,20,icon_22130,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4330,22100,微波照射仪,4,20,icon_22100,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4331,22100,微波照射仪,4,20,icon_22100,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4332,22100,微波照射仪,4,20,icon_22100,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4333,22110,咬人机械狗,4,20,icon_22110,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4334,22110,咬人机械狗,4,20,icon_22110,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4335,22110,咬人机械狗,4,20,icon_22110,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4336,22140,防身戒指,4,20,icon_22110,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4337,22140,防身戒指,4,20,icon_22110,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4338,22140,防身戒指,4,20,icon_22110,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4400,23010,马蜂窝,4,21,icon_23010,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4401,23010,马蜂窝,4,21,icon_23010,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4402,23010,马蜂窝,4,21,icon_23010,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4403,23020,冲击手雷,4,21,icon_23020,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4404,23020,冲击手雷,4,21,icon_23020,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4405,23020,冲击手雷,4,21,icon_23020,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4406,23030,闪光弹,4,21,icon_23030,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4407,23030,闪光弹,4,21,icon_23030,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4408,23030,闪光弹,4,21,icon_23030,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4409,23040,烟雾弹,4,21,icon_23040,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4410,23040,烟雾弹,4,21,icon_23040,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4411,23040,烟雾弹,4,21,icon_23040,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4412,23050,毒气手雷,4,21,icon_23050,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4413,23050,毒气手雷,4,21,icon_23050,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4414,23050,毒气手雷,4,21,icon_23050,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4415,23060,燃烧手雷,4,21,icon_23060,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4416,23060,燃烧手雷,4,21,icon_23060,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4417,23060,燃烧手雷,4,21,icon_23060,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4418,23070,电击手雷,4,21,icon_23070,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4419,23070,电击手雷,4,21,icon_23070,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4420,23070,电击手雷,4,21,icon_23070,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4421,23080,冰冻手雷,4,21,icon_23080,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4422,23080,冰冻手雷,4,21,icon_23080,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4423,23080,冰冻手雷,4,21,icon_23080,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4424,23120,木柄手雷,4,21,icon_23120,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4425,23120,木柄手雷,4,21,icon_23120,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4426,23120,木柄手雷,4,21,icon_23120,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4427,23130,聚能手雷,4,21,icon_23130,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4428,23130,聚能手雷,4,21,icon_23130,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4429,23130,聚能手雷,4,21,icon_23130,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4430,23090,音爆手雷,4,21,icon_23090,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4431,23090,音爆手雷,4,21,icon_23090,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4432,23090,音爆手雷,4,21,icon_23090,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4433,23100,溶解手雷,4,21,icon_23100,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4434,23100,溶解手雷,4,21,icon_23100,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4435,23100,溶解手雷,4,21,icon_23100,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4436,23140,南瓜手雷,4,21,icon_23140,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4437,23140,南瓜手雷,4,21,icon_23140,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4438,23140,南瓜手雷,4,21,icon_23140,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4439,23150,莫洛托夫鸡尾酒,4,21,icon_23140,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4440,23150,莫洛托夫鸡尾酒,4,21,icon_23140,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4441,23150,莫洛托夫鸡尾酒,4,21,icon_23140,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4442,23160,金伯利矿炸药,4,21,icon_23160,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4443,23160,金伯利矿炸药,4,21,icon_23160,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4444,23160,金伯利矿炸药,4,21,icon_23160,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4500,24010,皮制手环,4,22,icon_24010,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4501,24010,皮制手环,4,22,icon_24010,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4502,24010,皮制手环,4,22,icon_24010,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4503,24020,小熊玩偶,4,22,icon_24020,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4504,24020,小熊玩偶,4,22,icon_24020,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4505,24020,小熊玩偶,4,22,icon_24020,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4506,24030,木制的鱼竿,4,22,icon_24030,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4507,24030,木制的鱼竿,4,22,icon_24030,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4508,24030,木制的鱼竿,4,22,icon_24030,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4509,24040,命运扑克,4,22,icon_24040,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4510,24040,命运扑克,4,22,icon_24040,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4511,24040,命运扑克,4,22,icon_24040,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4512,24050,老式机械手表,4,22,icon_24050,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4513,24050,老式机械手表,4,22,icon_24050,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4514,24050,老式机械手表,4,22,icon_24050,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
